image_name,caption,reference,img_path,label
img1053,"Representative microscopic image of the printed holes (A), side structure (B and D) and front column (D). Length 1 = 1021 µm; length 2 = 891 µm; diameter 3 = 998 µm; length 4 = 473 µm.","The shot peening of the samples improved the dimensional accuracy of the holes, internal surfaces and other dimensions as loosely fused powder was ejected ( Fig. 10 ). || Holes were modelled to be 1 mm and the prints had mostly circular holes with diameters ranging from 850 µm to 1100 µm ( Fig. 10A ). || Columns also had a similar accuracy ( Fig. 10C ) with no observable difference between the left and right columns. || Side structures had some inaccuracies particularly in the bottom hole ( Fig. 10D ). || The top hole was representative of the STL structure with no observable inaccuracies ( Fig. 10B ).",selected_images/img1053.jpg,"[{""x"":0.8731851851851852,""y"":0.2962962962962963,""width"":47.52622222222222,""height"":48.74074074074074,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2500,""original_height"":2105},{""x"":50.89422222222222,""y"":0.8888888888888888,""width"":49.10577777777778,""height"":48.296296296296305,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2500,""original_height"":2105},{""x"":0.8731851851851852,""y"":51.25925925925926,""width"":48.02518518518519,""height"":47.7037037037037,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2500,""original_height"":2105},{""x"":50.89422222222222,""y"":50.96296296296296,""width"":49.10577777777778,""height"":48.888888888888886,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2500,""original_height"":2105}]"
img1056,Mechanical properties of both Ti64-CP cage and Ti64 cage: A) stiffness in compression (p>0.05); B) Stiffness in shear-compression (p>0.05); C) stiffness in torsion (p=0.008); D) maximum strength in compression (p>0.05); E) maximum strength in shear-compression (p>0.05); F) maximum strength in torsion (p=0.017). * indicates a statistically significant difference between groups.,The results are shown in Fig. 13 . || A statistically significant increase in maximum strength and torsional stiffness was observed when MCP was introduced into the Ti64 cage ( Fig. 13F ).,selected_images/img1056.jpg,"[{""x"":0,""y"":0.1481481481481484,""width"":32.45631229789645,""height"":44.44444444444442,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3333,""original_height"":1858},{""x"":33.44734473447347,""y"":0.44444444444444464,""width"":33.19958662532919,""height"":45.18518518518518,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3333,""original_height"":1858},{""x"":67.30761965085397,""y"":0.14814814814814814,""width"":32.692380349146035,""height"":44.14814814814815,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3333,""original_height"":1858},{""x"":0.49551621828849546,""y"":48.148148148148145,""width"":32.78665644342212,""height"":45.62962962962964,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3333,""original_height"":1858},{""x"":33.44734473447345,""y"":48.148148148148145,""width"":34.02544698914335,""height"":45.77777777777778,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3333,""original_height"":1858},{""x"":67.80313586914247,""y"":47.85185185185185,""width"":32.196864130857534,""height"":46.66666666666667,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3333,""original_height"":1858}]"
img1061,"Design and calculations of solid solution interlayer at W/steel heterogeneous Interface. (a, b) Solid solubility calculations of W-CoCrNi-Fe alloy system. (c, d) Phase structure prediction of solid solutions. (e, f) Gibbs free energy calculations of the alloy system. (g, h) Phase diagram calculations of WCoCrNi alloy (g) and W x (CoCrNi) 1-x alloy system (h) under equilibrium conditions.","As shown in Fig. 3 (a, b), the solid solution ranges of the W-CoCrNi-Fe alloy system were determined through thermodynamic modeling using mixing entropy and enthalpy calculations. || Valence electron concentration (VEC) analysis in Fig. 3 (c, d) indicated that CoCrNi forms a stable FCC solid solution with Fe, whereas its phase stability with W is highly sensitive to W content. || Gibbs free energy calculations in Fig. 3 (e, f) revealed that the steel/CoCrNi interface possesses relatively low free energy, favoring the formation of stable solid solutions [ 39 ]. || Further phase-diagram analysis confirms that μ-phase and R-phase IMCs are expected to form under equilibrium conditions at the W/CoCrNi interface, and their fraction decreases as the W content is reduced, as depicted in Fig. 3 (g, h).",selected_images/img1061.jpg,"[{""x"":0.39191783364799965,""y"":0.988142292490119,""width"":24.847590653283174,""height"":49.40711462450594,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3492,""original_height"":1385},{""x"":25.39627562039036,""y"":0.5928853754940712,""width"":25.00435778674237,""height"":49.60474308300397,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3492,""original_height"":1385},{""x"":50.87093480751034,""y"":0.790513833992095,""width"":24.29890568617597,""height"":48.02371541501977,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3492,""original_height"":1385},{""x"":75.64014189406392,""y"":0.3952569169960475,""width"":24.14213855271676,""height"":49.80237154150199,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3492,""original_height"":1385},{""x"":0.15676713345919982,""y"":53.16205533596838,""width"":24.142138552716773,""height"":46.83794466403162,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3492,""original_height"":1385},{""x"":25.23950848693117,""y"":53.16205533596838,""width"":25.082741353471974,""height"":46.83794466403162,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3492,""original_height"":1385},{""x"":50.71416767405117,""y"":52.569169960474284,""width"":24.377289252905538,""height"":47.43083003952563,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3492,""original_height"":1385},{""x"":75.09145692695671,""y"":52.766798418972336,""width"":24.90854307304329,""height"":47.233201581027664,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":3492,""original_height"":1385}]"
img1062,"SEM images of W/CoCrNi/steel heterogeneous interface. (a) The materials have achieved good metallurgical bonding. (b) Elemental line scanning results of the interface. (c, d) Microstructure characteristics and elemental distribution of steel/CoCrNi interface. (e, f) Microstructure characteristics and elemental distribution of W/CoCrNi interface.","Chemical compositions of each point in Fig. 4 (at. %). || The SEM image in Fig. 4 (a) illustrated the microstructure of the W/CoCrNi/steel heterogeneous interface fabricated by LDED. || EDS line scanning across the entire heterogeneous interface ( Fig. 4 (b)) revealed elemental interdiffusion and solid solution formation between the steel and the CoCrNi interlayer, whereas diffusion was relatively limited at the W/CoCrNi interface. || High-magnification SEM images of the steel/CoCrNi and W/CoCrNi interfaces are shown in Fig. 4 (c) and Fig. 4 (e), respectively. || EDS mapping of the steel/CoCrNi interface ( Fig. 4 (d)) showed that Fe exhibited limited diffusion into the CoCrNi layer, while Co, Cr, and Ni diffused significantly into the steel, facilitating solid-solution formation.",selected_images/img1062.jpg,"[{""x"":0.07836990595611285,""y"":0,""width"":32.288401253918494,""height"":51.37333056967447,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3490,""original_height"":1709},{""x"":0.4702194357366769,""y"":52.81370432396441,""width"":31.661442006269585,""height"":47.18629567603555,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3490,""original_height"":1709},{""x"":33.46394984326019,""y"":0.4801245847633129,""width"":33.07210031347963,""height"":49.93295681538454,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3490,""original_height"":1709},{""x"":33.38557993730408,""y"":52.49362126745554,""width"":32.68025078369905,""height"":46.572084722041325,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3490,""original_height"":1709},{""x"":67.16300940438872,""y"":0.8002076412721881,""width"":32.3667711598746,""height"":48.33254153284016,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3490,""original_height"":1709},{""x"":66.92789968652038,""y"":52.3335797392011,""width"":33.07210031347962,""height"":46.57208472204134,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3490,""original_height"":1709}]"
img1063,"SEM images of the samples after corrosion. (a-c) Microstructure of steel, CoCrNi, and W, respectively. (d, e) Microstructure characteristics and elemental distribution of steel/CoCrNi interface. (f, g) Microstructure characteristics and elemental distribution of W/CoCrNi interface.","The etched samples provided clearer microstructural details, as shown in Fig. 5 . Fig. 5 (a-c) depicted the grain morphologies of steel, CoCrNi, and W, respectively. || The steel layer primarily consisted of lath martensite, while the CoCrNi interlayer exhibited fine equiaxed grains, and the W substrate showed irregularly shaped grains. Fig. 5 (d) showed the steel/CoCrNi interface, epitaxial grain growth occurred across the transition zone, indicating excellent metallurgical compatibility. || EDS results in Fig. 5 (e) confirmed that CoCrNi elements diffused significantly into the steel to form FeCoCrNi solid solution. || The microstructure at the W/CoCrNi interface was presented in Fig. 5 (f), grains were distinctly separated, showing minimal grain interaction between the two materials. || EDS analysis ( Fig. 5 (g)) revealed significant W enrichment within the R-phase, confirming segregation at the interface.",selected_images/img1063.jpg,"[{""x"":0.1568210331096929,""y"":0.5952380952380952,""width"":24.22884961544755,""height"":32.291666666666664,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3492,""original_height"":1840},{""x"":0.3136420662193858,""y"":34.226190476190474,""width"":23.993618065783014,""height"":32.291666666666664,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3492,""original_height"":1840},{""x"":0.1568210331096929,""y"":67.41071428571425,""width"":23.99361806578301,""height"":32.440476190476176,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3492,""original_height"":1840},{""x"":25.40500736377025,""y"":0.2976190476190476,""width"":36.61771123111329,""height"":48.66071428571428,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3492,""original_height"":1840},{""x"":25.561828396879942,""y"":50.297619047619044,""width"":36.61771123111329,""height"":49.107142857142854,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3492,""original_height"":1840},{""x"":62.493181694212616,""y"":0.2976190476190476,""width"":37.480226913216605,""height"":48.51190476190476,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3492,""original_height"":1840},{""x"":62.57159221076747,""y"":50.297619047619044,""width"":37.42840778923253,""height"":49.702380952380956,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3492,""original_height"":1840}]"
img1064,"EBSD analysis results of W/CoCrNi/steel heterogeneous interface. (a) IPF map of the heterogeneous interface. (b, d, and f) IQ map, phase map, and KAM map of steel/CoCrNi interface, respectively. (c, e, and g) IQ map, phase map, and KAM map of W/CoCrNi interface, respectively.","EBSD analysis was conducted to further elucidate the grain orientation relationships and microstructural evolution across the W/CoCrNi/steel heterogeneous interface, as shown in Fig. 6 . || The inverse pole figure (IPF) map ( Fig. 6 (a)) revealed pronounced anisotropy at the interface, where epitaxially grown grains across adjacent layers shared similar orientation relationships, which is beneficial for enhancing interfacial bonding integrity. || The grain morphology of the steel/CoCrNi interface is shown in Fig. 6 (b). || The phase distribution map in Fig. 6 (d) indicated that CoCrNi diffused deeply into the steel region, leading to the formation of an FeCoCrNi solid-solution layer. || The kernel average misorientation (KAM) map in Fig. 6 (f) showed slightly increased local strain in the dual-phase region, however, the overall residual stress at the steel/CoCrNi interface remained low, demonstrating excellent strain accommodation.",selected_images/img1064.jpg,"[{""x"":0.07836990595611285,""y"":0.32330482788281684,""width"":24.529780564263323,""height"":99.57788698790758,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3488,""original_height"":1691},{""x"":25.313479623824453,""y"":0.32330482788281684,""width"":24.451410658307207,""height"":54.47686349825464,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3488,""original_height"":1691},{""x"":25.313479623824453,""y"":55.931735223727316,""width"":24.37304075235109,""height"":44.068264776272684,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3488,""original_height"":1691},{""x"":50.470219435736674,""y"":0.32330482788281684,""width"":24.451410658307218,""height"":53.830253842489014,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3488,""original_height"":1691},{""x"":50.313479623824456,""y"":56.09338763766873,""width"":24.529780564263326,""height"":43.90661236233127,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3488,""original_height"":1691},{""x"":75.70532915360494,""y"":0.6466096557656337,""width"":24.137931034482747,""height"":53.83025384248897,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3488,""original_height"":1691},{""x"":75.31347962382445,""y"":55.931735223727316,""width"":24.68652037617555,""height"":44.068264776272684,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3488,""original_height"":1691}]"
img1065,TEM characterization of W/CoCrNi/steel heterogeneous interface. (a) HAADF image of W/CoCrNi interface. (b-d) SAED patterns of different phases at the W/CoCrNi interface. (e) HRTEM image of W/R-phase interface. (f) IFFT image of W/R-phase interface. (g) HRTEM image of CoCrNi/R-phase interface. (h) IFFT image of CoCrNi/R-phase interface. (i) Bright-field image of CoCrNi/steel interface. (j) SAED pattern of steel region. (k) HRTEM image of CoCrNi/steel interface. (l) IFFT image of CoCrNi/steel interface.,"To further investigate the microstructural characteristics of the W/CoCrNi/steel heterogeneous interface, TEM and STEM analysis were performed, as shown in Fig. 7 . || The HAADF image in Fig. 7 (a) clearly showed the morphology of the W/CoCrNi interface. || Selected area electron diffraction (SAED) patterns were obtained from the three regions marked in Fig. 7 (a) to confirm the crystal structures of the constituent phases, as shown in Fig. 7 (b-d). || The high-resolution TEM (HRTEM) image in Fig. 7 (e) illustrated the atomic-scale interface between W and the R-phase, where a semi-coherent boundary was formed. || The lattice spacings measured along the interface direction were 0.225 nm for W and 0.231 nm for the R-phase, indicating a small but significant lattice misfit. Fig. 7 (f) showed the inverse fast Fourier transform (IFFT) result, it confirmed that such misfit was sufficient to generate localized strain fields and geometrically necessary dislocations at the interface.",selected_images/img1065.jpg,"[{""x"":0.11142948105698823,""y"":0.8888888888888891,""width"":24.403056351480423,""height"":31.40740740740741,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3490,""original_height"":2625},{""x"":25.071633237822354,""y"":0.7407407407407408,""width"":24.848774275708372,""height"":32.14814814814815,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3490,""original_height"":2625},{""x"":50.58898439987266,""y"":0.29629629629629634,""width"":24.18019738936644,""height"":32.14814814814815,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3490,""original_height"":2625},{""x"":75.32632919452405,""y"":0.5925925925925927,""width"":24.67367080547595,""height"":32.14814814814815,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3490,""original_height"":2625},{""x"":0,""y"":33.48148148148148,""width"":24.40305635148042,""height"":32.296296296296326,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3490,""original_height"":2625},{""x"":25.18306271887934,""y"":33.48148148148149,""width"":24.625915313594398,""height"":32.88888888888889,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3490,""original_height"":2625},{""x"":50.47755491881567,""y"":33.333333333333336,""width"":24.068767908309454,""height"":33.333333333333336,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3490,""original_height"":2625},{""x"":75.10347023241,""y"":33.48148148148149,""width"":24.737344794651374,""height"":33.185185185185176,""rotation"":0,""rectanglelabels"":[""H""],""original_width"":3490,""original_height"":2625},{""x"":0.22285896211397646,""y"":67.25925925925928,""width"":24.180197389366448,""height"":32.29629629629629,""rotation"":0,""rectanglelabels"":[""I""],""original_width"":3490,""original_height"":2625},{""x"":25.071633237822354,""y"":67.40740740740742,""width"":24.40305635148042,""height"":32.148148148148145,""rotation"":0,""rectanglelabels"":[""J""],""original_width"":3490,""original_height"":2625},{""x"":49.920407513530726,""y"":67.25925925925928,""width"":24.848774275708372,""height"":32.74074074074072,""rotation"":0,""rectanglelabels"":[""K""],""original_width"":3490,""original_height"":2625},{""x"":75.21489971346705,""y"":67.55555555555557,""width"":24.785100286532952,""height"":32.44444444444443,""rotation"":0,""rectanglelabels"":[""L""],""original_width"":3490,""original_height"":2625}]"
img1066,"Finite element simulation of W/steel dissimilar metals fabricated by laser-directed energy deposition. (a, c) Temperature field during the deposition process. (b, d) Morphologies of the molten pool.","The Von Mises equivalent stress method was employed to analyze the residual stress distribution at the heterogeneous interface. Fig. 8 (a, c) showed the temperature fields after depositing CoCrNi and RAFM steel, respectively. || It can be seen from Fig. 8 (b, d) that the molten pool center reached approximately 2545 °C for the CoCrNi sample and 2275 °C for the steel sample.",selected_images/img1066.jpg,"[{""x"":0.23510971786833748,""y"":0.6780381193030672,""width"":50.15673981191211,""height"":49.32727317929809,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3000,""original_height"":1387},{""x"":51.01880877742947,""y"":0,""width"":48.98119122257053,""height"":47.801687410866236,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3000,""original_height"":1387},{""x"":0.3134796238244514,""y"":53.22599236529078,""width"":50.86206896551724,""height"":46.77400763470922,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3000,""original_height"":1387},{""x"":51.410658307210035,""y"":53.05648283546501,""width"":48.589341692789965,""height"":46.94351716453499,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3000,""original_height"":1387}]"
img1067,Stress field during the LDED process. (a-c) Residual stress distribution of W/steel dissimilar metals without an interlayer. (d-f) Residual stress distribution of W/steel dissimilar metals with CoCrNi interlayer.,"A stable molten pool developed at the steel/CoCrNi interface, ensuring sufficient melting of the deposited steel and promoting robust metallurgical bonding. Fig. 9 displayed the stress field simulation results of W/steel dissimilar metals fabricated by LDED. || The residual stress distribution of W/steel dissimilar metals without an interlayer was shown in Fig. 9 (a-c). || With the incorporation of the CoCrNi interlayer ( Fig. 9 (d-f)), the residual stress in the W substrate became more uniform, with average values reduced to below 300 MPa.",selected_images/img1067.jpg,"[{""x"":0.12060873979964584,""y"":0.14814814814814814,""width"":49.20836583825551,""height"":29.629629629629633,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2991,""original_height"":2435},{""x"":0,""y"":30.074074074074076,""width"":49.20836583825551,""height"":28.296296296296298,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2991,""original_height"":2435},{""x"":0.7236524387978751,""y"":60.44444444444444,""width"":50.17323575665267,""height"":39.55555555555556,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2991,""original_height"":2435},{""x"":50.29384449645232,""y"":0.14814814814814814,""width"":49.70615550354768,""height"":29.481481481481477,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2991,""original_height"":2435},{""x"":51.86175811384771,""y"":60.29629629629629,""width"":48.13824188615229,""height"":39.70370370370371,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":2991,""original_height"":2435},{""x"":50.17323575665268,""y"":30.814814814814817,""width"":49.82676424334732,""height"":27.25925925925926,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":2991,""original_height"":2435}]"
img1070,,,selected_images/img1070.jpg,"[{""x"":0.11554512258737612,""y"":0.4444444444444444,""width"":49.10667709963485,""height"":47.407407407407405,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":1136,""original_height"":886},{""x"":50.37767344809598,""y"":0,""width"":49.62232655190402,""height"":48.44444444444444,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":1136,""original_height"":886},{""x"":0.23109024517475224,""y"":50.51851851851858,""width"":49.222222222222214,""height"":49.03703703703697,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":1136,""original_height"":886},{""x"":50.7243088158581,""y"":49.77777777777777,""width"":49.275691184141884,""height"":50.22222222222222,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":1136,""original_height"":886}]"
img1071,Schematic of mechanical vibration inducing phase transition of Ga. (a) Mechanism of mechanical vibration inducing the solidification of liquid Ga. (b) A heat dissipation module with tunable stiffness. (c) Comparison of state-of-the-art supercooling inhibition methods with our strategy [ 30–37 ]. (d) Magnetic-controlled deformation behaviour of a heat dissipation conduit. (e) Adaptable gripper based on fast phase transition for weightlifting.,"It facilitates the internal heat transfer, surface Ga renewal, and nucleation generation ( Fig. 1 a). || With the optimised frequency of 20 Hz, amplitude of 1 mm, this strategy significantly reduces the degree of supercooling and achieves rapid and repeatable crystallization of Ga, which overperformance other developed methods ( Fig. 1 b, c) [ 30–37 ]. || Harnessing the superior performance, we explore a heat dissipation module utilising Ga-based PCM with magnetic steering properties to achieve rapid thermal cycling and dynamic stiffness control ( Fig. 1 d), as well as an adaptable gripper capable of operating both in air and underwater ( Fig. 1 e). || We can see from Fig. 1 b the temperature changes of pure Ga with and without vibration. || By comparing the solidification process of Ga and Ga-Cu 0.015 with and without vibration ( Fig. 1 b), we observe that the combination of vibration and Cu microparticles yields the most pronounced acceleration, reducing both the supercooling degree (< 2 °C) and the solidification time (< 2 s) compared with either strategy alone.",selected_images/img1071.jpg,"[{""x"":0.5601899465457916,""y"":0.4444444444444444,""width"":57.69956449421653,""height"":60.74074074074075,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":2917,""original_height"":2206},{""x"":0,""y"":61.62962962962961,""width"":59.04402036592644,""height"":37.925925925925924,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":2917,""original_height"":2206},{""x"":58.595868408689796,""y"":0.4444444444444444,""width"":41.404131591310204,""height"":43.55555555555556,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":2917,""original_height"":2206},{""x"":60.05236226970885,""y"":47.25925925925927,""width"":39.947637730291156,""height"":52.14814814814813,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":2917,""original_height"":2206}]"
img1072,Vibration accelerating the phase transition of Ga. (a) Spontaneous formation of the oxide layer on the surface of Ga. (b) Mechanical vibration inducing the surface renewal of Ga. (c) Shape variation of the Ga with and without vibration during the phase transition process. (d) Thermal images of temperature distribution during the phase transition process. (e) Changes of temperature distribution variance during the phase transition process. The inserts are grey-scale maps of Ga with and without vibration. (f) Optical images of nucleation site distribution after solidification. (g) XRD patterns of Ga and Ga-Cu 0.015 with and without vibration.,"Under ambient conditions, Ga spontaneously forms a dense oxide shell that completely isolates the liquid core from the surrounding environment ( Fig. 2 a), effectively acting as a self-contained barrier to heterogeneous nucleation and thereby reducing potential nucleation sites [ 39 ]. || This results in dynamic surface renewal rather than a one-time oxide rupture ( Fig. 2 b). || We can see from Fig. 2 c that vibration effectively perturbs the surface of the Ga droplet and increases its contact area with the cooling plate, thereby enhancing heat transfer within the Ga. || The infrared thermal images show the temperature changes during the phase transition ( Fig. 2 d). || With vibration, the Ga exhibits a more uniform internal temperature distribution with significantly reduced hot-spot localisation compared with the non-vibration one. Fig. 2 e shows that the temperature distribution variance of Ga with vibration is lower than that without vibration during the solidification process, indicating that vibration reduces local heat accumulation and consequently accelerates the overall cooling rate and phase transition of the Ga droplet.",selected_images/img1072.jpg,"[{""x"":0.5647231389805648,""y"":0.7407407407407408,""width"":34.67400073340667,""height"":22.074074074074076,""rotation"":0,""rectanglelabels"":[""A""],""original_width"":3333,""original_height"":2541},{""x"":36.5940594059406,""y"":0.5925925925925926,""width"":63.40594059405941,""height"":24.88888888888888,""rotation"":0,""rectanglelabels"":[""B""],""original_width"":3333,""original_height"":2541},{""x"":0.3388338833883386,""y"":26.222222222222218,""width"":61.21598826549322,""height"":31.111111111111097,""rotation"":0,""rectanglelabels"":[""C""],""original_width"":3333,""original_height"":2541},{""x"":63.24899156582325,""y"":27.703703703703702,""width"":36.75100843417675,""height"":30.962962962962962,""rotation"":0,""rectanglelabels"":[""D""],""original_width"":3333,""original_height"":2541},{""x"":0.3388338833883385,""y"":58.81481481481475,""width"":37.610561056105595,""height"":41.18518518518523,""rotation"":0,""rectanglelabels"":[""E""],""original_width"":3333,""original_height"":2541},{""x"":38.74000733406675,""y"":58.22222222222222,""width"":27.10671067106711,""height"":41.03703703703701,""rotation"":0,""rectanglelabels"":[""F""],""original_width"":3333,""original_height"":2541},{""x"":66.18555188852218,""y"":58.96296296296296,""width"":33.814448111477816,""height"":40.74074074074075,""rotation"":0,""rectanglelabels"":[""G""],""original_width"":3333,""original_height"":2541}]"
